RegAcadYear;AnonID;Course;Exam Mark;Deferred;Exemption;Percent;Symbol;RegProgram;RegProgramDescr;Gender;Population Group;DEMOG;SA Citizenship Status;Repeat?
2012;AAB0074;BUS2016H;88;0;E;88;1;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2012;AAB0032;BUS2016H;83;0;E;83;1;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2012;AAB0151;BUS2016H;83;0;E;87;1;CB003;BBusSc in Actuarial Science;M;Indian;Indian;C;FALSE
2012;AAB0307;BUS2016H;82;0;E;82;1;CB003;BBusSc in Actuarial Science;M;Non Applicable/Unknown;International;F;FALSE
2012;AAB0322;BUS2016H;82;0;E;82;1;CB003;BBusSc in Actuarial Science;M;Indian;Indian;C;FALSE
2012;AAB0025;BUS2016H;80;0;E;80;1;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2012;AAB0345;BUS2016H;80;0;E;80;1;CB003;BBusSc in Actuarial Science;M;Coloured;Coloured;C;FALSE
2012;AAB0170;BUS2016H;79;0;E;79;1;CB003;BBusSc in Actuarial Science;M;Black;Black;C;FALSE
2012;AAB0243;BUS2016H;79;0;E;79;1;CB003;BBusSc in Actuarial Science;M;Indian;Indian;C;FALSE
2012;AAB0210;BUS2016H;79;0;E;79;1;CB018;BBusSc Actuarial Sc;M;Indian;Indian;C;FALSE
2012;AAB0221;BUS2016H;78;0;E;78;1;CB003;BBusSc in Actuarial Science;M;Black;Black;C;FALSE
2012;AAB0006;BUS2016H;78;0;E;80;1;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2012;AAB0297;BUS2016H;78;0;E;78;1;CB018;BBusSc Actuarial Sc;M;Black;Black;C;FALSE
2012;AAB0341;BUS2016H;77;0;E;77;1;CB003;BBusSc in Actuarial Science;F;White;White;C;FALSE
2012;AAB0321;BUS2016H;76;0;E;76;1;CB003;BBusSc in Actuarial Science;M;Indian;Indian;C;FALSE
2012;AAC0846;BUS2016H;76;0;E;76;1;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2012;AAB0359;BUS2016H;76;0;E;76;1;CB003;BBusSc in Actuarial Science;F;Chinese;Chinese;C;FALSE
2012;AAA0064;BUS2016H;75;0;E;75;1;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2012;AAB0022;BUS2016H;75;0;E;75;1;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2012;AAB0302;BUS2016H;74;0;E;74;2+;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2012;AAB0066;BUS2016H;73;0;E;73;2+;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2012;AAB0150;BUS2016H;72;0;E;72;2+;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2012;AAB0182;BUS2016H;72;0;E;72;2+;CB003;BBusSc in Actuarial Science;M;Indian;Indian;C;FALSE
2012;AAC0297;BUS2016H;72;0;E;72;2+;CB003;BBusSc in Actuarial Science;M;Indian;Indian;C;FALSE
2012;AAB0141;BUS2016H;72;0;E;76;1;CB003;BBusSc in Actuarial Science;M;Chinese;Chinese;C;FALSE
2012;AAB0125;BUS2016H;71;0;E;71;2+;CB018;BBusSc Actuarial Sc;M;Black;Black;C;FALSE
2012;AAA0427;BUS2016H;70;0;E;70;2+;CB003;BBusSc in Actuarial Science;M;Black;International;F;FALSE
2012;AAB0179;BUS2016H;70;0;E;70;2+;CB018;BBusSc Actuarial Sc;M;Black;Black;C;FALSE
2012;AAB0245;BUS2016H;69;0;E;70;2+;CB003;BBusSc in Actuarial Science;M;Indian;Indian;C;FALSE
2012;AAB0337;BUS2016H;68;0;E;70;2+;CB003;BBusSc in Actuarial Science;M;Non Applicable/Unknown;Unknown;P;FALSE
2012;AAC0753;BUS2016H;68;0;E;70;2+;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2012;AAB0229;BUS2016H;67;0;E;68;2-;CB003;BBusSc in Actuarial Science;F;Indian;Indian;C;FALSE
2012;AAB0228;BUS2016H;67;0;E;70;2+;CB003;BBusSc in Actuarial Science;M;Indian;Indian;C;FALSE
2012;AAB0157;BUS2016H;66;0;E;66;2-;CB003;BBusSc in Actuarial Science;F;Indian;Indian;C;FALSE
2012;AAB0082;BUS2016H;66;0;E;68;2-;CB003;BBusSc in Actuarial Science;M;Indian;Indian;C;FALSE
2012;AAB0354;BUS2016H;66;0;E;70;2+;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2012;AAC0979;BUS2016H;66;0;E;70;2+;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2012;AAB0098;BUS2016H;65;0;E;68;2-;CB003;BBusSc in Actuarial Science;M;Coloured;Coloured;C;FALSE
2012;AAA0166;BUS2016H;64;0;E;64;2-;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2012;AAB0305;BUS2016H;64;0;E;64;2-;CB003;BBusSc in Actuarial Science;M;Black;Black;C;FALSE
2012;AAB0278;BUS2016H;64;0;E;68;2-;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2012;AAC0520;BUS2016H;63;0;E;63;2-;CB019;BCom Actuarial Science;M;Non Applicable/Unknown;International;F;FALSE
2012;AAC0342;BUS2016H;63;0;E;63;2-;CB003;BBusSc in Actuarial Science;M;Non Applicable/Unknown;International;F;FALSE
2012;AAB0171;BUS2016H;63;0;E;65;2-;CB003;BBusSc in Actuarial Science;M;Non Applicable/Unknown;International;F;FALSE
2012;AAB0353;BUS2016H;62;0;E;62;2-;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2012;AAB0314;BUS2016H;61;0;E;61;2-;CB018;BBusSc Actuarial Sc;M;Black;Black;C;FALSE
2012;AAC0932;BUS2016H;60;0;E;60;2-;CB003;BBusSc in Actuarial Science;F;Black;Black;C;FALSE
2012;AAB0160;BUS2016H;58;0;0;58;3;CB003;BBusSc in Actuarial Science;M;Non Applicable/Unknown;International;F;FALSE
2012;AAC0131;BUS2016H;58;0;0;59;3;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2012;AAC0978;BUS2016H;58;0;0;59;3;CB003;BBusSc in Actuarial Science;M;Non Applicable/Unknown;International;F;FALSE
2012;AAB0040;BUS2016H;58;0;0;61;2-;CB003;BBusSc in Actuarial Science;M;Non Applicable/Unknown;International;F;FALSE
2012;AAC0530;BUS2016H;58;0;0;61;2-;CB003;BBusSc in Actuarial Science;F;Black;International;F;FALSE
2012;AAB0248;BUS2016H;58;0;0;63;2-;CB003;BBusSc in Actuarial Science;M;Indian;Indian;C;FALSE
2012;AAB0056;BUS2016H;57;0;0;58;3;CB003;BBusSc in Actuarial Science;F;Black;Black;C;FALSE
2012;AAC0154;BUS2016H;57;0;0;58;3;CB003;BBusSc in Actuarial Science;M;Black;Black;C;FALSE
2012;AAB0237;BUS2016H;56;0;0;59;3;CB003;BBusSc in Actuarial Science;F;Black;Black;C;FALSE
2012;AAB0239;BUS2016H;56;0;0;60;2-;CB003;BBusSc in Actuarial Science;M;Black;Black;C;FALSE
2012;AAA0100;BUS2016H;56;0;0;61;2-;CB018;BBusSc Actuarial Sc;M;Black;Black;C;FALSE
2012;AAA0210;BUS2016H;55;0;0;55;3;CB003;BBusSc in Actuarial Science;M;Non Applicable/Unknown;International;F;FALSE
2012;AAB0281;BUS2016H;55;0;0;55;3;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2012;AAB0349;BUS2016H;55;0;0;62;2-;CB003;BBusSc in Actuarial Science;M;Indian;Indian;C;FALSE
2012;AAB0064;BUS2016H;54;0;0;57;3;CB003;BBusSc in Actuarial Science;F;White;White;C;FALSE
2012;AAC0555;BUS2016H;53;0;0;55;3;CB018;BBusSc Actuarial Sc;M;Black;Black;C;FALSE
2012;AAC0928;BUS2016H;50;0;0;56;3;CB019;BCom Actuarial Science;F;Black;Black;C;FALSE
2012;AAA0088;BUS2016H;49;0;0;52;3;CB003;BBusSc in Actuarial Science;M;Black;Black;C;FALSE
2012;AAC0305;BUS2016H;49;0;0;56;3;CB003;BBusSc in Actuarial Science;M;Indian;Indian;C;FALSE
2012;AAC0864;BUS2016H;48;0;0;48;F;CB018;BBusSc Actuarial Sc;M;Black;Black;C;FALSE
2012;AAA0091;BUS2016H;46;0;0;47;F;CB003;BBusSc in Actuarial Science;M;Non Applicable/Unknown;International;F;FALSE
2012;AAC0148;BUS2016H;45;0;0;48;F;CB019;BCom Actuarial Science;F;Black;Black;C;FALSE
2012;AAA0005;BUS2016H;40;0;0;45;F;CB003;BBusSc in Actuarial Science;F;White;White;C;FALSE
2012;AAC0500;BUS2016H;37;0;0;40;F;CB019;BCom Actuarial Science;M;Black;International;F;FALSE
2012;AAC0545;BUS2016H;37;0;0;40;F;CB018;BBusSc Actuarial Sc;F;Black;Black;C;FALSE
2012;AAA0191;BUS2016H;34;0;0;41;F;CB018;BBusSc Actuarial Sc;M;Black;Black;C;FALSE
2012;AAC0216;BUS2016H;30;0;0;39;F;CB003;BBusSc in Actuarial Science;F;Black;International;F;FALSE
2012;AAC0974;BUS2016H;20;0;0;36;F;CB003;BBusSc in Actuarial Science;M;Black;Black;C;FALSE
2013;AAA0097;BUS2016H;86;0;E;84;1;CB003;BBusSc in Actuarial Science;M;Non Applicable/Unknown;International;F;FALSE
2013;AAA0031;BUS2016H;82;0;E;79;1;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2013;AAA0379;BUS2016H;80;0;E;76;1;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2013;AAB0095;BUS2016H;80;0;E;76;1;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2013;AAB0200;BUS2016H;79;0;E;77;1;CB003;BBusSc in Actuarial Science;M;Black;Black;C;FALSE
2013;AAA0409;BUS2016H;78;0;E;73;2+;CB003;BBusSc in Actuarial Science;M;Non Applicable/Unknown;International;F;FALSE
2013;AAA0375;BUS2016H;78;0;E;80;1;CB003;BBusSc in Actuarial Science;M;Indian;Indian;C;FALSE
2013;AAA0083;BUS2016H;77;0;E;77;1;CB003;BBusSc in Actuarial Science;F;White;White;C;FALSE
2013;AAA0226;BUS2016H;76;0;E;74;2+;CB003;BBusSc in Actuarial Science;M;Chinese;Chinese;C;FALSE
2013;AAA0214;BUS2016H;74;0;E;81;1;CB003;BBusSc in Actuarial Science;M;Coloured;Coloured;C;FALSE
2013;AAA0397;BUS2016H;72;0;E;76;1;CB003;BBusSc in Actuarial Science;F;White;White;C;FALSE
2013;AAA0237;BUS2016H;70;0;E;67;2-;CB003;BBusSc in Actuarial Science;F;White;White;C;FALSE
2013;AAA0122;BUS2016H;70;0;E;73;2+;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2013;AAA0146;BUS2016H;70;0;E;66;2-;CB018;BBusSc Actuarial Sc;F;Black;Black;C;FALSE
2013;AAA0399;BUS2016H;69;0;E;66;2-;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2013;AAA0208;BUS2016H;69;0;E;69;2-;CB003;BBusSc in Actuarial Science;F;Black;Black;C;FALSE
2013;AAA0169;BUS2016H;68;0;E;67;2-;CB003;BBusSc in Actuarial Science;F;White;White;C;FALSE
2013;AAB0109;BUS2016H;68;0;E;68;2-;CB003;BBusSc in Actuarial Science;F;Non Applicable/Unknown;International;F;FALSE
2013;AAA0254;BUS2016H;68;0;E;69;2-;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2013;AAA0101;BUS2016H;67;0;E;67;2-;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2013;AAA0342;BUS2016H;66;0;E;63;2-;CB003;BBusSc in Actuarial Science;M;Indian;Indian;C;FALSE
2013;AAA0360;BUS2016H;66;0;E;66;2-;CB018;BBusSc Actuarial Sc;M;Black;Black;C;FALSE
2013;AAB0163;BUS2016H;65;0;E;66;2-;CB003;BBusSc in Actuarial Science;F;Indian;Indian;C;FALSE
2013;AAA0341;BUS2016H;64;0;E;65;2-;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2013;AAA0363;BUS2016H;64;0;E;66;2-;CB003;BBusSc in Actuarial Science;M;Indian;Indian;C;FALSE
2013;AAA0003;BUS2016H;63;0;E;65;2-;CB003;BBusSc in Actuarial Science;M;Indian;Indian;C;FALSE
2013;AAB0253;BUS2016H;61;0;E;62;2-;CB020;BCom Actuarial Sc;M;Black;Black;C;FALSE
2013;AAB0316;BUS2016H;57;0;0;60;2-;CB018;BBusSc Actuarial Sc;M;Black;Black;C;FALSE
2013;AAA0265;BUS2016H;56;0;0;57;3;CB003;BBusSc in Actuarial Science;M;Black;International;F;FALSE
2013;AAA0185;BUS2016H;55;0;0;60;2-;CB003;BBusSc in Actuarial Science;M;Black;Black;C;FALSE
2013;AAA0151;BUS2016H;54;0;0;56;3;CB020;BCom Actuarial Sc;F;Coloured;Coloured;C;FALSE
2013;AAA0042;BUS2016H;54;0;0;55;3;CB003;BBusSc in Actuarial Science;M;Non Applicable/Unknown;International;F;FALSE
2013;AAA0366;BUS2016H;54;0;0;56;3;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2013;AAA0053;BUS2016H;54;0;0;59;3;CB003;BBusSc in Actuarial Science;F;White;White;C;FALSE
2013;AAA0391;BUS2016H;53;0;0;54;3;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2013;AAA0011;BUS2016H;53;0;0;62;2-;CB003;BBusSc in Actuarial Science;F;Indian;Indian;C;FALSE
2013;AAB0041;BUS2016H;52;0;0;56;3;CB003;BBusSc in Actuarial Science;M;Indian;International;F;FALSE
2013;AAB0291;BUS2016H;52;0;0;58;3;CB003;BBusSc in Actuarial Science;M;Indian;Indian;C;FALSE
2013;AAA0251;BUS2016H;52;0;0;55;3;CB018;BBusSc Actuarial Sc;M;Black;Black;C;FALSE
2013;AAA0319;BUS2016H;52;0;0;59;3;CB018;BBusSc Actuarial Sc;M;Black;Black;C;FALSE
2013;AAA0373;BUS2016H;51;0;0;56;3;CB003;BBusSc in Actuarial Science;M;Indian;Indian;C;FALSE
2013;AAA0356;BUS2016H;50;0;0;55;3;CB003;BBusSc in Actuarial Science;M;Indian;Indian;C;FALSE
2013;AAB0205;BUS2016H;50;0;0;57;3;CB018;BBusSc Actuarial Sc;F;Black;Black;C;FALSE
2013;AAA0244;BUS2016H;49;0;0;51;3;CB003;BBusSc in Actuarial Science;M;Black;Black;C;FALSE
2013;AAA0120;BUS2016H;48;0;0;51;3;CB003;BBusSc in Actuarial Science;M;Indian;Indian;C;FALSE
2013;AAA0301;BUS2016H;48;0;0;54;3;CB003;BBusSc in Actuarial Science;F;Black;Black;C;FALSE
2013;AAA0332;BUS2016H;48;0;0;55;3;CB003;BBusSc in Actuarial Science;M;Coloured;Coloured;C;FALSE
2013;AAA0417;BUS2016H;48;0;0;59;3;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2013;AAA0067;BUS2016H;46;0;0;50;3;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2013;AAA0187;BUS2016H;46;0;0;51;3;CB003;BBusSc in Actuarial Science;F;Black;International;F;FALSE
2013;AAA0019;BUS2016H;46;0;0;53;3;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2013;AAA0112;BUS2016H;46;0;0;56;3;CB003;BBusSc in Actuarial Science;F;White;White;C;FALSE
2013;AAA0096;BUS2016H;44;0;0;50;3;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2013;AAA0406;BUS2016H;44;0;0;50;3;CB003;BBusSc in Actuarial Science;F;Non Applicable/Unknown;Unknown;C;FALSE
2013;AAA0305;BUS2016H;43;0;0;51;3;CB018;BBusSc Actuarial Sc;M;Black;Black;C;FALSE
2013;AAC0360;BUS2016H;42;0;0;46;F;CB003;BBusSc in Actuarial Science;F;Non Applicable/Unknown;International;F;FALSE
2013;AAA0336;BUS2016H;40;0;0;51;3;CB003;BBusSc in Actuarial Science;F;White;White;C;FALSE
2013;AAB0060;BUS2016H;40;0;0;51;3;CB003;BBusSc in Actuarial Science;F;Indian;Indian;C;FALSE
2013;AAA0273;BUS2016H;39;0;0;48;F;CB018;BBusSc Actuarial Sc;F;Black;Black;C;FALSE
2013;AAA0359;BUS2016H;38;0;0;43;F;CB003;BBusSc in Actuarial Science;F;Non Applicable/Unknown;International;F;FALSE
2013;AAA0364;BUS2016H;38;0;0;43;F;CB003;BBusSc in Actuarial Science;F;Non Applicable/Unknown;International;F;FALSE
2013;AAB0174;BUS2016H;38;0;0;48;F;CB018;BBusSc Actuarial Sc;M;Black;Black;C;FALSE
2013;AAC0179;BUS2016H;37;0;0;43;F;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2013;AAA0002;BUS2016H;37;0;0;44;F;CB003;BBusSc in Actuarial Science;F;Coloured;Coloured;C;FALSE
2013;AAA0199;BUS2016H;37;0;0;45;F;CB003;BBusSc in Actuarial Science;M;Black;Black;C;FALSE
2013;AAC0880;BUS2016H;35;0;0;39;F;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2013;AAA0157;BUS2016H;35;0;0;48;F;CB003;BBusSc in Actuarial Science;F;White;White;C;FALSE
2013;AAC0719;BUS2016H;34;0;0;45;F;CB018;BBusSc Actuarial Sc;F;Black;Black;C;FALSE
2013;AAC0656;BUS2016H;33;0;0;41;F;CB020;BCom Actuarial Sc;F;Black;Black;C;FALSE
2013;AAA0221;BUS2016H;32;0;0;41;F;CB003;BBusSc in Actuarial Science;F;Black;International;F;FALSE
2013;AAB0311;BUS2016H;29;0;0;37;F;CB019;BCom Actuarial Science;M;Black;Black;C;FALSE
2013;AAB0142;BUS2016H;22;0;0;31;F;CB003;BBusSc in Actuarial Science;M;Non Applicable/Unknown;Unknown;P;FALSE
2013;AAC0264;BUS2016H;20;0;0;35;F;CB003;BBusSc in Actuarial Science;M;Indian;Indian;C;FALSE
2013;AAC0182;BUS2016H;17;0;0;31;F;CB019;BCom Actuarial Science;F;Black;Black;C;FALSE
2014;AAA0016;BUS2016H;94;0;E;90;1;CB003;BBusSc in Actuarial Science;M;Non Applicable/Unknown;International;F;FALSE
2014;AAA0077;BUS2016H;91;0;E;94;1;CB003;BBusSc in Actuarial Science;M;Non Applicable/Unknown;Unknown;C;FALSE
2014;AAA0061;BUS2016H;82;0;E;77;1;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2014;AAA0206;BUS2016H;80;0;E;73;2+;CB018;BBusSc Actuarial Sc;M;Black;Black;C;FALSE
2014;AAA0145;BUS2016H;78;0;E;75;1;CB003;BBusSc in Actuarial Science;M;Non Applicable/Unknown;International;F;FALSE
2014;AAC0580;BUS2016H;78;0;E;74;2+;CB018;BBusSc Actuarial Sc;M;Black;Black;C;FALSE
2014;AAA0173;BUS2016H;76;0;E;73;2+;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2014;AAA0387;BUS2016H;76;0;E;75;1;CB003;BBusSc in Actuarial Science;M;Indian;Indian;C;FALSE
2014;AAC0892;BUS2016H;76;0;E;71;2+;CB018;BBusSc Actuarial Sc;F;Indian;Indian;C;FALSE
2014;AAA0392;BUS2016H;75;0;E;70;2+;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2014;AAA0149;BUS2016H;75;0;E;75;1;CB003;BBusSc in Actuarial Science;M;Non Applicable/Unknown;Unknown;P;FALSE
2014;AAC0049;BUS2016H;75;0;E;72;2+;CB018;BBusSc Actuarial Sc;F;Indian;Indian;C;FALSE
2014;AAA0411;BUS2016H;74;0;E;70;2+;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2014;AAA0114;BUS2016H;74;0;E;75;1;CB003;BBusSc in Actuarial Science;F;White;White;C;FALSE
2014;AAC0930;BUS2016H;74;0;E;75;1;CB018;BBusSc Actuarial Sc;M;Black;Black;C;FALSE
2014;AAA0434;BUS2016H;73;0;E;76;1;CB003;BBusSc in Actuarial Science;M;Chinese;Chinese;P;FALSE
2014;AAA0384;BUS2016H;72;0;E;72;2+;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2014;AAC0387;BUS2016H;72;0;E;69;2-;CB018;BBusSc Actuarial Sc;F;Chinese;Chinese;C;FALSE
2014;AAA0153;BUS2016H;71;0;E;66;2-;CB003;BBusSc in Actuarial Science;M;Indian;Indian;P;FALSE
2014;AAA0435;BUS2016H;71;0;E;66;2-;CB003;BBusSc in Actuarial Science;F;Chinese;Chinese;C;FALSE
2014;AAA0426;BUS2016H;71;0;E;67;2-;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2014;AAA0299;BUS2016H;70;0;E;66;2-;CB018;BBusSc Actuarial Sc;M;Black;Black;C;FALSE
2014;AAA0124;BUS2016H;69;0;E;67;2-;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2014;AAA0066;BUS2016H;68;0;E;68;2-;CB003;BBusSc in Actuarial Science;M;Non Applicable/Unknown;Unknown;P;FALSE
2014;AAA0121;BUS2016H;68;0;E;68;2-;CB003;BBusSc in Actuarial Science;M;Non Applicable/Unknown;Unknown;C;FALSE
2014;AAA0021;BUS2016H;67;0;E;62;2-;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
2014;AAA0058;BUS2016H;67;0;E;68;2-;CB018;BBusSc Actuarial Sc;M;Black;Black;C;FALSE
2014;AAA0424;BUS2016H;65;0;E;62;2-;CB003;BBusSc in Actuarial Science;M;Chinese;Chinese;C;FALSE
2014;AAA0315;BUS2016H;64;0;E;68;2-;CB019;BCom Actuarial Science;F;White;White;P;FALSE
2014;AAA0327;BUS2016H;64;0;E;62;2-;CB003;BBusSc in Actuarial Science;M;White;White;C;FALSE
